session_id,training_day,date,body_weight,mood,dchest,arms,waist,legs,shoulders,training_duration_minutes,sleep_hours,stress_level,program_phase,exercise,muscle_group,weight,reps,volume
558,FULLBODY3,2015-07-23,79.7,good,94.6,28.4,66.8,52.3,112.4,57.1,9.6,2,hypertrophy,Dumbbell Lateral Raise,shoulders,337.5,12,4050.0
1782,FULLBODY3,2023-05-18,106.7,okay,129.8,37.6,89.7,70.6,149.2,63.2,7.6,1,hypertrophy,Dumbbell Walking Lunge,legs,1127.5,7,7892.5
1327,FULLBODY1,2020-06-21,95.4,tired,113.6,34.0,81.0,61.8,133.7,67.7,6.9,4,hypertrophy,Dumbbell Supinated Curl,biceps,1025.0,6,6150.0
974,FULLBODY2,2018-03-21,90.2,okay,110.1,31.5,76.0,59.4,128.0,62.5,7.9,1,hypertrophy,Deadlift,back,467.5,11,5142.5
1441,FULLBODY1,2021-03-14,98.9,okay,120.3,35.1,82.0,64.2,138.0,62.5,7.2,1,deload,Standing Calf Raise,calves,1027.5,8,8220.0
1338,FULLBODY3,2020-07-16,95.8,good,117.8,32.8,79.4,62.6,132.7,58.4,8.4,1,hypertrophy,Dumbbell Walking Lunge,legs,995.0,6,5970.0
529,FULLBODY1,2015-05-17,79.1,tired,96.7,27.2,67.8,50.0,111.1,52.1,6.4,6,deload,Assisted Dip,triceps,242.5,11,2667.5
1532,FULLBODY2,2021-10-11,100.4,good,122.0,35.5,85.2,66.0,141.6,66.9,9.1,2,hypertrophy,Chest-Supported TBar-Row,back,815.0,9,7335.0
256,FULLBODY1,2013-08-18,72.6,okay,89.1,25.4,62.6,48.7,101.2,61.4,7.7,3,hypertrophy,Romanian Deadlift,hamstrings,117.5,12,1410.0
1700,FULLBODY2,2022-11-08,104.7,okay,125.4,37.0,90.5,69.0,144.9,54.8,7.3,3,hypertrophy,Deadlift,back,1195.0,7,8365.0
903,FULLBODY3,2017-10-04,87.0,okay,106.2,31.0,74.9,56.6,122.4,60.1,7.8,1,hypertrophy,Dumbbell Walking Lunge,legs,505.0,8,4040.0
521,FULLBODY2,2015-04-28,78.6,good,94.7,27.4,66.0,51.7,111.4,56.8,8.9,2,deload,Crunch,core,257.5,9,2317.5
254,FULLBODY2,2013-08-14,72.4,good,88.6,25.5,62.8,48.3,100.9,70.2,9.2,1,hypertrophy,Crunch,core,172.5,7,1207.5
28,FULLBODY1,2012-03-05,70.8,good,85.3,24.9,61.1,46.9,100.0,67.0,8.9,1,hypertrophy,Romanian Deadlift,hamstrings,45.0,9,405.0
1288,FULLBODY1,2020-03-23,95.8,okay,115.7,33.3,81.4,61.9,134.7,59.4,7.5,3,hypertrophy,Romanian Deadlift,hamstrings,762.5,8,6100.0
1882,FULLBODY1,2024-01-08,108.9,tired,129.3,37.7,93.5,70.8,150.8,60.7,6.4,2,hypertrophy,Romanian Deadlift,hamstrings,1465.0,6,8790.0
1759,FULLBODY1,2023-03-27,105.9,good,127.7,37.6,88.4,68.7,148.3,58.4,8.0,2,hypertrophy,Back Squat,legs,1005.0,10,10050.0
770,FULLBODY2,2016-11-28,85.8,okay,101.0,29.1,74.7,55.1,120.0,70.5,7.8,3,hypertrophy,Crunch,core,422.5,8,3380.0
1377,FULLBODY3,2020-10-16,96.5,tired,115.5,33.3,84.5,62.9,137.1,61.1,6.5,5,deload,Reverse Grip Lat Pulldown,back,810.0,8,6480.0
708,FULLBODY3,2016-07-06,84.2,tired,101.6,29.6,69.8,55.5,117.7,66.6,5.9,4,hypertrophy,Reverse Grip Lat Pulldown,back,512.5,7,3587.5
384,FULLBODY3,2014-06-12,75.5,tired,90.7,25.4,62.9,50.4,104.6,64.3,6.0,3,hypertrophy,Lying Leg Curl,hamstrings,222.5,8,1780.0
628,FULLBODY1,2016-01-04,81.2,okay,97.9,28.3,69.3,53.0,114.5,51.4,7.6,2,hypertrophy,Barbell Bench Press,chest,392.5,8,3140.0
704,FULLBODY2,2016-06-29,84.4,good,100.7,29.1,71.5,54.3,119.7,61.2,9.3,1,hypertrophy,Dumbbell Skull Crusher,triceps,422.5,12,5070.0
794,FULLBODY2,2017-01-24,86.1,okay,104.9,30.1,72.8,57.2,121.8,64.7,7.3,4,hypertrophy,Overhead Press,shoulders,487.5,12,5850.0
1562,FULLBODY2,2021-12-21,100.0,good,121.5,35.2,85.0,64.5,140.6,70.2,8.3,3,hypertrophy,Cable Flye,chest,1152.5,6,6915.0
35,FULLBODY2,2012-03-21,70.8,tired,85.6,25.5,59.8,45.7,97.3,61.9,6.6,4,hypertrophy,Deadlift,back,165.0,6,990.0
1854,FULLBODY3,2023-11-02,108.5,tired,129.8,38.0,92.4,71.3,150.5,62.7,7.0,2,hypertrophy,Dumbbell Lateral Raise,shoulders,1452.5,9,13072.5
1370,FULLBODY2,2020-09-28,96.5,okay,116.2,34.5,83.6,62.8,136.7,67.9,7.7,1,hypertrophy,Overhead Press,shoulders,885.0,11,9735.0
986,FULLBODY2,2018-04-17,90.0,good,108.1,32.2,76.5,58.8,126.5,64.6,8.3,4,hypertrophy,Dumbbell Skull Crusher,triceps,640.0,11,7040.0
1463,FULLBODY2,2021-05-03,99.6,okay,119.5,34.7,85.9,64.0,139.8,59.1,7.9,2,hypertrophy,Leg Extension,quads,1195.0,9,10755.0
1982,FULLBODY2,2024-08-27,110.4,tired,131.3,39.1,93.2,71.0,155.0,59.0,7.0,3,hypertrophy,Cable Flye,chest,1455.0,6,8730.0
1306,FULLBODY1,2020-05-04,95.3,okay,112.8,33.7,81.7,61.2,133.4,62.4,7.9,3,hypertrophy,Lat Pulldown,back,577.5,11,6352.5
1557,FULLBODY3,2021-12-09,100.5,tired,121.1,35.2,84.4,64.0,139.9,63.6,7.0,2,hypertrophy,Seated Face Pull,shoulders,1210.0,6,7260.0
1235,FULLBODY2,2019-11-18,95.4,good,115.6,33.5,80.1,63.9,132.8,67.1,8.6,1,hypertrophy,Chest-Supported TBar-Row,back,747.5,8,5980.0
729,FULLBODY3,2016-08-25,84.0,okay,99.4,29.1,71.1,54.1,119.6,56.0,7.3,1,deload,Dumbbell Incline Press,chest,452.5,12,5430.0
1446,FULLBODY3,2021-03-26,99.1,okay,118.7,34.6,83.9,65.1,139.0,52.0,7.7,2,hypertrophy,Lying Leg Curl,hamstrings,1050.0,6,6300.0
1711,FULLBODY1,2022-12-04,104.7,tired,125.5,36.5,87.4,68.5,148.6,64.7,5.8,5,hypertrophy,Romanian Deadlift,hamstrings,1005.0,8,8040.0
1381,FULLBODY1,2020-10-25,96.7,good,117.0,34.0,81.7,61.4,135.7,60.4,8.0,4,hypertrophy,Back Squat,legs,660.0,12,7920.0
508,FULLBODY1,2015-03-29,78.5,good,95.1,27.7,67.5,51.6,110.0,61.3,9.2,1,hypertrophy,Romanian Deadlift,hamstrings,377.5,7,2642.5
1994,FULLBODY2,2024-09-24,110.6,good,131.0,38.2,93.1,71.4,154.2,62.3,8.1,3,hypertrophy,Crunch,core,1270.0,7,8890.0
481,FULLBODY1,2015-01-26,77.3,okay,91.6,26.7,65.3,50.2,109.6,63.2,7.7,2,deload,Back Squat,legs,422.5,7,2957.5
1190,FULLBODY2,2019-08-06,94.9,tired,114.1,33.0,81.6,60.2,133.9,52.4,5.7,4,hypertrophy,Crunch,core,680.0,8,5440.0
805,FULLBODY1,2017-02-20,86.5,tired,103.8,29.6,75.5,55.4,120.6,59.8,5.6,2,hypertrophy,Back Squat,legs,440.0,11,4840.0
1108,FULLBODY1,2019-01-28,93.2,okay,112.9,32.3,79.3,61.1,132.3,67.2,7.0,3,hypertrophy,Lat Pulldown,back,770.0,7,5390.0
827,FULLBODY2,2017-04-11,86.2,tired,104.9,29.9,72.1,55.7,121.1,58.3,6.2,5,hypertrophy,Overhead Press,shoulders,505.0,12,6060.0
644,FULLBODY2,2016-02-08,81.6,tired,99.3,28.4,70.4,54.1,113.6,62.3,6.5,3,hypertrophy,Dumbbell Skull Crusher,triceps,387.5,12,4650.0
1692,FULLBODY3,2022-10-19,104.9,good,126.2,36.9,88.7,67.4,147.2,66.6,8.2,1,hypertrophy,Dumbbell Incline Press,chest,1095.0,11,12045.0
21,FULLBODY3,2012-02-17,70.9,tired,84.1,24.9,60.6,45.5,97.3,59.4,6.4,2,hypertrophy,Lying Leg Curl,hamstrings,42.5,6,255.0
1475,FULLBODY2,2021-05-31,99.9,okay,119.7,34.7,83.4,63.9,140.2,67.8,7.3,3,hypertrophy,Overhead Press,shoulders,872.5,12,10470.0
328,FULLBODY1,2014-02-03,73.8,okay,87.9,25.4,63.3,47.5,102.9,51.1,8.0,3,hypertrophy,Standing Calf Raise,calves,330.0,7,2310.0
1026,FULLBODY3,2018-07-20,91.3,tired,110.0,31.6,76.4,58.2,128.3,57.7,6.0,4,hypertrophy,Barbell Hip Thrust,glutes,972.5,8,7780.0
1908,FULLBODY3,2024-03-06,109.8,tired,131.3,38.1,94.3,70.3,154.2,68.4,7.0,2,hypertrophy,Dumbbell Incline Press,chest,1122.5,12,13470.0
1438,FULLBODY1,2021-03-08,98.9,okay,117.4,34.5,84.9,65.4,136.9,57.5,8.0,1,hypertrophy,Romanian Deadlift,hamstrings,842.5,8,6740.0
1896,FULLBODY3,2024-02-09,109.7,okay,131.7,38.3,93.2,71.6,154.4,59.9,7.2,1,hypertrophy,Dumbbell Lateral Raise,shoulders,1115.0,12,13380.0
1662,FULLBODY3,2022-08-11,103.8,tired,124.6,36.4,87.5,66.8,148.1,66.2,6.5,3,hypertrophy,Dumbbell Incline Press,chest,985.0,12,11820.0
1242,FULLBODY3,2019-12-05,95.3,okay,113.1,32.3,81.8,61.3,135.1,68.3,7.7,3,hypertrophy,Barbell Hip Thrust,glutes,785.0,12,9420.0
1012,FULLBODY1,2018-06-17,90.9,okay,109.2,31.2,75.4,58.3,127.0,56.9,7.4,3,hypertrophy,Assisted Dip,triceps,520.0,9,4680.0
677,FULLBODY2,2016-04-27,84.1,good,99.2,29.2,72.8,54.4,117.9,57.3,9.2,2,hypertrophy,Overhead Press,shoulders,417.5,12,5010.0
1274,FULLBODY2,2020-02-17,95.7,good,115.7,34.1,80.5,61.5,133.4,62.3,8.7,2,hypertrophy,Overhead Press,shoulders,762.5,12,9150.0
627,FULLBODY3,2016-01-01,81.1,tired,98.5,28.9,69.8,51.6,113.7,51.3,4.2,6,hypertrophy,Reverse Grip Lat Pulldown,back,402.5,8,3220.0
1838,FULLBODY2,2023-09-26,108.0,tired,129.7,38.0,91.2,70.2,151.3,59.8,6.7,3,hypertrophy,Deadlift,back,1502.5,6,9015.0
1835,FULLBODY2,2023-09-18,107.6,tired,128.0,37.6,92.1,71.4,150.2,59.8,6.8,3,hypertrophy,Overhead Press,shoulders,1442.5,9,12982.5
1546,FULLBODY1,2021-11-15,100.0,okay,120.3,34.3,84.7,65.0,142.2,60.3,7.4,3,hypertrophy,Standing Calf Raise,calves,877.5,10,8775.0
650,FULLBODY2,2016-02-22,82.0,tired,98.5,29.3,70.2,53.0,113.7,65.4,6.9,4,hypertrophy,Chest-Supported TBar-Row,back,342.5,10,3425.0
86,FULLBODY2,2012-07-18,71.6,okay,85.6,25.0,59.6,46.7,100.6,53.5,8.0,2,hypertrophy,Overhead Press,shoulders,87.5,10,875.0
1819,FULLBODY1,2023-08-12,107.5,good,126.5,37.1,90.2,69.6,149.3,63.7,8.2,3,hypertrophy,Dumbbell Supinated Curl,biceps,840.0,10,8400.0
1408,FULLBODY1,2020-12-28,97.2,okay,117.9,32.9,83.3,63.5,133.2,67.1,7.3,2,hypertrophy,Lat Pulldown,back,972.5,7,6807.5
738,FULLBODY3,2016-09-16,84.3,okay,103.5,29.6,74.0,53.0,119.5,58.6,7.0,2,hypertrophy,Dumbbell Lateral Raise,shoulders,477.5,11,5252.5
1830,FULLBODY3,2023-09-07,107.5,tired,130.6,37.9,91.3,68.2,149.0,60.7,6.1,4,hypertrophy,Dumbbell Lateral Raise,shoulders,1075.0,12,12900.0
236,FULLBODY2,2013-07-02,71.9,okay,85.7,25.8,62.4,46.6,100.4,64.2,7.9,3,hypertrophy,Chest-Supported TBar-Row,back,132.5,11,1457.5
974,FULLBODY2,2018-03-21,90.2,okay,110.1,31.5,76.0,59.4,128.0,62.5,7.9,1,hypertrophy,Cable Flye,chest,740.0,6,4440.0
386,FULLBODY2,2014-06-16,75.5,tired,91.6,25.9,64.1,49.7,106.4,53.5,5.1,4,hypertrophy,Crunch,core,192.5,9,1732.5
243,FULLBODY3,2013-07-18,71.9,okay,86.0,25.4,61.4,46.4,101.9,57.3,7.9,3,hypertrophy,Lying Leg Curl,hamstrings,202.5,6,1215.0
397,FULLBODY1,2014-07-13,76.1,okay,92.6,26.1,66.2,48.4,108.4,61.8,7.3,2,hypertrophy,Barbell Bench Press,chest,197.5,11,2172.5
996,FULLBODY3,2018-05-10,90.2,okay,107.9,31.4,77.5,58.9,126.1,66.4,7.1,3,hypertrophy,Barbell Hip Thrust,glutes,690.0,11,7590.0
1164,FULLBODY3,2019-06-06,94.7,okay,114.2,33.2,82.1,60.6,134.6,68.7,7.2,2,hypertrophy,Reverse Grip Lat Pulldown,back,607.5,9,5467.5
889,FULLBODY1,2017-09-02,87.5,tired,104.0,29.8,74.8,58.2,120.3,66.7,6.2,2,deload,Romanian Deadlift,hamstrings,722.5,6,4335.0
13,FULLBODY1,2012-01-30,70.5,good,83.9,24.4,60.7,45.6,99.8,61.2,8.8,1,hypertrophy,Lat Pulldown,back,67.5,6,405.0
1641,FULLBODY3,2022-06-24,102.8,okay,121.5,36.7,86.8,66.6,143.6,61.4,7.8,3,deload,Seated Face Pull,shoulders,1267.5,6,7605.0
1929,FULLBODY3,2024-04-26,109.6,okay,131.7,37.1,93.9,71.3,153.9,71.5,7.6,3,deload,Lying Leg Curl,hamstrings,1392.5,6,8355.0
1762,FULLBODY1,2023-04-02,105.9,good,126.4,37.6,90.0,68.2,148.4,60.7,8.4,1,hypertrophy,Standing Calf Raise,calves,1425.0,7,9975.0
371,FULLBODY2,2014-05-14,75.2,okay,90.6,26.6,63.0,50.3,105.0,61.9,7.4,4,hypertrophy,Cable Flye,chest,160.0,11,1760.0
148,FULLBODY1,2012-12-10,72.3,okay,86.9,25.0,61.2,47.5,102.1,65.9,7.8,2,hypertrophy,Back Squat,legs,90.0,12,1080.0
20,FULLBODY2,2012-02-13,70.8,good,84.4,25.5,59.7,46.7,101.4,56.1,8.3,3,hypertrophy,Leg Extension,quads,45.0,10,450.0
997,FULLBODY1,2018-05-13,90.2,good,109.2,31.2,76.9,60.7,126.9,59.9,8.2,2,hypertrophy,Back Squat,legs,492.5,12,5910.0
1496,FULLBODY2,2021-07-20,100.0,tired,120.4,34.7,84.4,64.2,139.8,66.3,6.1,3,hypertrophy,Chest-Supported TBar-Row,back,1197.5,6,7185.0
1004,FULLBODY2,2018-05-29,90.3,okay,109.1,31.3,77.1,58.4,125.2,68.5,7.7,3,hypertrophy,Leg Extension,quads,612.5,12,7350.0
408,FULLBODY3,2014-08-08,76.5,okay,90.9,26.2,65.2,50.4,106.0,60.4,7.1,3,hypertrophy,Dumbbell Lateral Raise,shoulders,277.5,11,3052.5
172,FULLBODY1,2013-02-02,71.6,good,85.5,24.6,62.0,46.3,98.0,63.0,8.3,2,hypertrophy,Romanian Deadlift,hamstrings,150.0,7,1050.0
875,FULLBODY2,2017-08-01,87.4,good,104.9,29.8,76.5,56.3,124.0,60.4,9.1,2,hypertrophy,Leg Extension,quads,527.5,12,6330.0
1252,FULLBODY1,2019-12-28,95.6,okay,115.0,34.1,82.1,62.0,136.5,61.4,7.2,1,hypertrophy,Barbell Bench Press,chest,1005.0,6,6030.0
1542,FULLBODY3,2021-11-05,100.0,tired,119.2,35.5,85.3,65.7,140.7,61.0,6.1,5,hypertrophy,Dumbbell Incline Press,chest,922.5,12,11070.0
900,FULLBODY3,2017-09-28,87.3,okay,106.8,29.8,73.9,55.4,121.0,64.7,7.5,3,hypertrophy,Barbell Hip Thrust,glutes,577.5,12,6930.0
562,FULLBODY1,2015-08-02,80.1,good,95.5,28.4,68.0,53.2,110.7,63.7,8.5,1,hypertrophy,Back Squat,legs,285.0,12,3420.0
1767,FULLBODY3,2023-04-14,106.1,good,127.0,36.9,92.0,68.6,148.5,72.6,9.0,3,hypertrophy,Reverse Grip Lat Pulldown,back,1167.5,7,8172.5
1210,FULLBODY1,2019-09-21,95.3,tired,115.5,32.9,79.8,61.5,131.7,66.4,6.7,4,hypertrophy,Standing Calf Raise,calves,587.5,12,7050.0
516,FULLBODY3,2015-04-16,78.8,tired,93.6,27.4,66.5,50.9,109.8,60.3,6.5,3,hypertrophy,Dumbbell Incline Press,chest,330.0,12,3960.0
1784,FULLBODY2,2023-05-23,106.9,good,127.6,38.1,89.9,70.8,149.9,59.1,8.6,2,hypertrophy,Overhead Press,shoulders,1150.0,11,12650.0
333,FULLBODY3,2014-02-13,73.8,tired,88.1,27.0,62.1,48.4,103.1,65.2,6.7,3,hypertrophy,Lying Leg Curl,hamstrings,265.0,6,1590.0
313,FULLBODY1,2013-12-30,74.2,good,88.1,26.1,63.9,47.6,101.7,66.3,9.7,1,deload,Romanian Deadlift,hamstrings,240.0,7,1680.0
28,FULLBODY1,2012-03-05,70.8,good,85.3,24.9,61.1,46.9,100.0,67.0,8.9,1,hypertrophy,Dumbbell Supinated Curl,biceps,42.5,6,255.0
723,FULLBODY3,2016-08-11,84.2,okay,102.4,29.7,71.5,54.8,119.8,59.6,7.9,4,hypertrophy,Dumbbell Lateral Raise,shoulders,427.5,12,5130.0
115,FULLBODY1,2012-09-23,71.8,good,86.8,25.6,62.7,49.9,102.0,64.9,10.0,1,hypertrophy,Assisted Dip,triceps,115.0,7,805.0
382,FULLBODY1,2014-06-08,75.8,okay,91.0,27.4,65.4,48.2,105.9,60.2,7.5,3,hypertrophy,Barbell Bench Press,chest,297.5,7,2082.5
35,FULLBODY2,2012-03-21,70.8,tired,85.6,25.5,59.8,45.7,97.3,61.9,6.6,4,hypertrophy,Leg Extension,quads,50.0,12,600.0
296,FULLBODY2,2013-11-20,73.6,good,87.1,25.5,62.6,48.6,102.2,59.2,8.1,2,hypertrophy,Leg Extension,quads,272.5,9,2452.5
1524,FULLBODY3,2021-09-24,100.6,okay,120.2,35.3,85.9,65.5,140.0,63.5,7.5,4,hypertrophy,Dumbbell Walking Lunge,legs,1130.0,6,6780.0
1751,FULLBODY2,2023-03-08,105.4,okay,126.2,36.9,89.5,68.5,146.7,72.4,7.3,2,hypertrophy,Chest-Supported TBar-Row,back,1050.0,8,8400.0
93,FULLBODY3,2012-08-01,71.7,okay,86.0,25.1,61.5,46.6,101.9,73.3,7.4,5,hypertrophy,Dumbbell Walking Lunge,legs,82.5,7,577.5
1303,FULLBODY1,2020-04-26,95.4,tired,115.4,33.4,80.0,62.4,133.4,56.1,6.2,3,hypertrophy,Lat Pulldown,back,527.5,12,6330.0
730,FULLBODY1,2016-08-29,83.9,tired,102.1,29.8,70.7,54.2,116.6,68.3,6.1,5,hypertrophy,Back Squat,legs,627.5,7,4392.5
234,FULLBODY3,2013-06-26,71.9,okay,86.6,25.7,60.7,47.5,100.9,62.4,7.1,2,hypertrophy,Lying Leg Curl,hamstrings,195.0,6,1170.0
1079,FULLBODY2,2018-11-20,93.0,okay,110.4,33.4,79.2,60.7,131.5,68.8,7.5,1,hypertrophy,Dumbbell Skull Crusher,triceps,762.5,10,7625.0
1188,FULLBODY3,2019-08-01,94.9,okay,113.9,33.3,79.3,62.8,131.0,64.2,7.2,2,hypertrophy,Barbell Hip Thrust,glutes,822.5,11,9047.5
440,FULLBODY2,2014-10-20,76.5,good,93.1,26.6,64.8,50.2,108.0,63.8,9.5,1,hypertrophy,Overhead Press,shoulders,275.0,12,3300.0
1288,FULLBODY1,2020-03-23,95.8,okay,115.7,33.3,81.4,61.9,134.7,59.4,7.5,3,hypertrophy,Standing Calf Raise,calves,677.5,11,7452.5
1043,FULLBODY2,2018-08-29,91.9,okay,111.4,32.1,78.0,59.6,130.3,60.6,7.5,2,hypertrophy,Chest-Supported TBar-Row,back,470.0,11,5170.0
469,FULLBODY1,2014-12-27,77.2,tired,92.6,27.1,66.0,49.6,107.6,67.2,6.8,3,hypertrophy,Lat Pulldown,back,250.0,10,2500.0
1144,FULLBODY1,2019-04-21,93.9,good,113.1,33.9,79.9,60.4,131.0,61.6,9.0,1,hypertrophy,Lat Pulldown,back,462.5,12,5550.0
711,FULLBODY3,2016-07-14,84.1,okay,99.0,29.7,71.7,55.4,116.8,65.5,7.3,2,hypertrophy,Dumbbell Walking Lunge,legs,532.5,6,3195.0
1423,FULLBODY1,2021-02-01,97.8,tired,117.4,34.8,84.1,62.8,137.2,52.0,6.9,3,hypertrophy,Dumbbell Supinated Curl,biceps,932.5,7,6527.5
1190,FULLBODY2,2019-08-06,94.9,tired,114.1,33.0,81.6,60.2,133.9,52.4,5.7,4,hypertrophy,Leg Extension,quads,735.0,12,8820.0
988,FULLBODY1,2018-04-21,90.0,okay,106.5,31.5,76.3,59.2,126.7,61.6,7.6,2,hypertrophy,Dumbbell Supinated Curl,biceps,760.0,6,4560.0
1399,FULLBODY1,2020-12-07,96.8,tired,117.1,33.7,80.8,63.2,137.3,64.6,6.8,5,hypertrophy,Barbell Bench Press,chest,745.0,9,6705.0
1119,FULLBODY3,2019-02-20,93.0,good,109.9,32.5,78.8,61.2,131.3,65.5,8.1,2,hypertrophy,Barbell Hip Thrust,glutes,710.0,12,8520.0
9,FULLBODY3,2012-01-20,70.4,tired,86.8,24.5,59.7,46.1,99.1,56.8,6.8,4,deload,Lying Leg Curl,hamstrings,25.0,8,200.0
1584,FULLBODY3,2022-02-11,100.4,tired,121.2,35.2,87.1,63.8,139.8,58.0,6.7,3,hypertrophy,Barbell Hip Thrust,glutes,1177.5,10,11775.0
1591,FULLBODY1,2022-02-27,100.1,good,120.1,34.9,84.3,65.5,138.9,65.5,8.2,4,hypertrophy,Dumbbell Supinated Curl,biceps,1215.0,6,7290.0
1697,FULLBODY2,2022-11-01,104.7,tired,126.4,36.3,90.0,67.6,146.5,60.2,6.1,4,deload,Cable Flye,chest,1072.5,7,7507.5
1491,FULLBODY3,2021-07-09,100.1,okay,119.9,35.4,85.7,65.3,141.6,63.8,7.2,3,hypertrophy,Seated Face Pull,shoulders,992.5,7,6947.5
98,FULLBODY2,2012-08-14,71.8,tired,85.4,26.5,60.2,46.1,101.4,54.7,6.5,4,hypertrophy,Deadlift,back,120.0,11,1320.0
292,FULLBODY1,2013-11-11,73.3,good,88.5,25.0,63.5,45.3,103.9,59.7,8.3,1,hypertrophy,Assisted Dip,triceps,145.0,11,1595.0
1277,FULLBODY2,2020-02-24,95.8,good,115.3,33.7,81.6,62.3,134.9,59.1,9.0,1,hypertrophy,Overhead Press,shoulders,832.5,11,9157.5
759,FULLBODY3,2016-11-03,85.1,good,103.2,30.0,72.2,55.8,120.0,58.6,8.2,3,hypertrophy,Dumbbell Incline Press,chest,472.5,12,5670.0
1719,FULLBODY3,2022-12-23,104.6,tired,124.9,36.6,90.5,69.4,144.4,62.0,5.0,6,hypertrophy,Dumbbell Incline Press,chest,1222.5,10,12225.0
521,FULLBODY2,2015-04-28,78.6,good,94.7,27.4,66.0,51.7,111.4,56.8,8.9,2,deload,Overhead Press,shoulders,355.0,11,3905.0
1653,FULLBODY3,2022-07-21,103.3,good,123.7,36.9,88.2,67.5,144.8,53.5,8.3,2,hypertrophy,Dumbbell Walking Lunge,legs,1217.5,6,7305.0
1630,FULLBODY1,2022-05-30,102.0,okay,122.8,35.7,86.5,66.5,141.9,65.8,7.4,3,hypertrophy,Romanian Deadlift,hamstrings,1277.5,6,7665.0
466,FULLBODY1,2014-12-22,77.1,tired,93.7,26.7,64.3,50.7,108.3,71.1,6.3,4,hypertrophy,Romanian Deadlift,hamstrings,347.5,7,2432.5
268,FULLBODY1,2013-09-15,73.1,okay,86.6,25.2,61.1,48.1,103.1,60.0,7.9,2,hypertrophy,Assisted Dip,triceps,247.5,6,1485.0
678,FULLBODY3,2016-04-28,84.2,tired,104.1,28.9,70.9,54.4,116.8,50.9,4.7,6,hypertrophy,Dumbbell Lateral Raise,shoulders,485.0,10,4850.0
417,FULLBODY3,2014-08-27,76.2,tired,90.0,26.7,64.6,49.7,104.4,61.8,6.8,2,deload,Dumbbell Walking Lunge,legs,272.5,7,1907.5
576,FULLBODY3,2015-09-02,80.0,tired,96.5,28.3,70.0,52.5,110.8,66.4,6.6,3,hypertrophy,Reverse Grip Lat Pulldown,back,430.0,7,3010.0
785,FULLBODY2,2017-01-04,86.0,okay,103.4,29.5,73.8,56.7,120.2,61.3,7.8,3,deload,Deadlift,back,717.5,6,4305.0
1728,FULLBODY3,2023-01-11,104.5,tired,126.9,37.2,90.1,67.8,146.6,61.1,5.8,5,hypertrophy,Barbell Hip Thrust,glutes,1260.0,10,12600.0
1147,FULLBODY1,2019-04-28,94.0,good,112.4,32.4,80.2,61.5,131.2,66.7,8.3,2,hypertrophy,Lat Pulldown,back,617.5,9,5557.5
1113,FULLBODY3,2019-02-07,93.2,tired,113.6,33.6,78.6,59.6,129.3,58.6,5.8,5,deload,Reverse Grip Lat Pulldown,back,757.5,7,5302.5
1851,FULLBODY3,2023-10-25,108.5,good,129.6,37.7,92.7,70.3,150.7,60.1,8.4,2,hypertrophy,Seated Face Pull,shoulders,1220.0,7,8540.0
981,FULLBODY3,2018-04-06,90.1,tired,107.5,32.2,76.4,56.7,124.6,64.0,6.5,3,hypertrophy,Seated Face Pull,shoulders,457.5,10,4575.0
70,FULLBODY1,2012-06-10,71.0,good,85.5,24.8,59.6,46.5,97.9,65.4,8.2,1,hypertrophy,Dumbbell Supinated Curl,biceps,40.0,10,400.0
1241,FULLBODY2,2019-12-04,95.2,good,113.4,33.3,81.0,62.5,133.3,71.3,8.4,1,deload,Crunch,core,945.0,6,5670.0
99,FULLBODY3,2012-08-15,71.9,tired,86.0,24.9,61.0,47.7,102.2,52.5,6.3,5,hypertrophy,Seated Face Pull,shoulders,72.5,8,580.0
87,FULLBODY3,2012-07-19,71.7,good,87.7,24.9,60.5,45.9,100.6,55.0,8.9,1,hypertrophy,Dumbbell Walking Lunge,legs,62.5,9,562.5
145,FULLBODY1,2012-12-02,72.6,tired,87.5,24.7,62.1,47.9,102.3,66.4,6.7,4,deload,Dumbbell Supinated Curl,biceps,102.5,7,717.5
125,FULLBODY2,2012-10-16,72.0,okay,89.0,24.9,62.4,45.7,101.5,64.9,7.7,1,hypertrophy,Overhead Press,shoulders,90.0,12,1080.0
285,FULLBODY3,2013-10-25,73.2,okay,87.6,25.7,62.9,47.9,104.6,68.1,7.3,2,hypertrophy,Dumbbell Lateral Raise,shoulders,180.0,12,2160.0
1088,FULLBODY2,2018-12-12,92.7,tired,109.7,31.9,78.6,60.4,131.5,66.2,6.4,3,hypertrophy,Overhead Press,shoulders,655.0,12,7860.0
755,FULLBODY2,2016-10-25,84.9,tired,100.8,30.3,73.4,53.9,118.4,63.6,6.8,3,hypertrophy,Crunch,core,415.0,8,3320.0
625,FULLBODY1,2015-12-26,81.1,okay,96.0,28.8,71.0,52.6,114.4,67.7,7.6,5,deload,Lat Pulldown,back,460.0,7,3220.0
195,FULLBODY3,2013-03-28,71.3,tired,86.0,24.9,61.6,46.0,100.0,68.2,6.3,4,hypertrophy,Barbell Hip Thrust,glutes,167.5,12,2010.0
219,FULLBODY3,2013-05-23,71.9,good,86.9,24.9,61.7,44.7,99.5,66.5,8.3,2,hypertrophy,Dumbbell Walking Lunge,legs,110.0,10,1100.0
1669,FULLBODY1,2022-08-29,104.3,tired,124.9,36.6,89.2,67.7,144.8,54.7,6.5,4,hypertrophy,Romanian Deadlift,hamstrings,1120.0,7,7840.0
